"","speech_act","speaker_role","target_child_age_months","utterance_count","total_utterance_count","utteranceType_relFreq","utteranceType_ppc"
"1","declarative","Father",12,32,45,0.711111111111111,71.1111111111111
"2","declarative","Father",14,1024,1766,0.579841449603624,57.9841449603624
"3","declarative","Father",15,255,1015,0.251231527093596,25.1231527093596
"4","declarative","Father",16,2573,3854,0.667618059159315,66.7618059159315
"5","declarative","Father",17,3984,5824,0.684065934065934,68.4065934065934
"6","declarative","Father",18,3847,5134,0.749318270354499,74.9318270354499
"7","declarative","Father",19,1375,2625,0.523809523809524,52.3809523809524
"8","declarative","Father",20,1832,2540,0.721259842519685,72.1259842519685
"9","declarative","Father",21,2735,4019,0.680517541677034,68.0517541677034
"10","declarative","Father",22,4202,6009,0.699284406723248,69.9284406723248
"11","declarative","Father",23,4328,6203,0.697726906335644,69.7726906335644
"12","declarative","Father",24,9870,14586,0.676676264911559,67.6676264911559
"13","declarative","Father",25,3871,6383,0.606454645151183,60.6454645151183
"14","declarative","Father",26,4189,6681,0.627001945816494,62.7001945816494
"15","declarative","Father",27,2784,4502,0.618391825855175,61.8391825855175
"16","declarative","Father",28,3701,5859,0.631677760710019,63.1677760710019
"17","declarative","Father",29,4135,6551,0.631201343306365,63.1201343306365
"18","declarative","Father",30,6716,11516,0.583188607155262,58.3188607155262
"19","declarative","Father",31,4120,6784,0.607311320754717,60.7311320754717
"20","declarative","Father",32,4546,6924,0.656556903523975,65.6556903523975
"21","declarative","Father",33,4771,8130,0.586838868388684,58.6838868388684
"22","declarative","Father",34,5558,10157,0.547208821502412,54.7208821502412
"23","declarative","Father",35,5950,8630,0.689455388180765,68.9455388180765
"24","declarative","Father",36,11613,18456,0.629226267880364,62.9226267880364
"25","declarative","Father",37,3355,5370,0.624767225325885,62.4767225325885
"26","declarative","Father",38,2727,4721,0.577631857657276,57.7631857657276
"27","declarative","Father",39,3108,5021,0.619000199163513,61.9000199163513
"28","declarative","Father",40,2252,3781,0.595609627082782,59.5609627082782
"29","declarative","Father",41,1501,3367,0.445797445797446,44.5797445797446
"30","declarative","Father",42,1831,3778,0.484647961884595,48.4647961884595
"31","declarative","Father",43,1893,2998,0.631420947298199,63.1420947298199
"32","declarative","Father",44,1509,2594,0.581727062451812,58.1727062451812
"33","declarative","Father",45,1112,2002,0.555444555444555,55.5444555444555
"34","declarative","Father",46,2132,3576,0.596196868008949,59.6196868008949
"35","declarative","Father",47,1551,2533,0.612317410185551,61.2317410185551
"36","declarative","Father",48,2132,3418,0.623756582796957,62.3756582796957
"37","declarative","Father",49,1026,1800,0.57,57
"38","declarative","Father",50,2462,3888,0.633230452674897,63.3230452674897
"39","declarative","Father",51,1357,2480,0.547177419354839,54.7177419354839
"40","declarative","Father",52,1661,2934,0.566121336059986,56.6121336059986
"41","declarative","Father",53,550,890,0.617977528089888,61.7977528089888
"42","declarative","Father",54,789,1384,0.570086705202312,57.0086705202312
"43","declarative","Father",55,332,550,0.603636363636364,60.3636363636364
"44","declarative","Father",56,807,1290,0.625581395348837,62.5581395348837
"45","declarative","Father",57,8266,12414,0.665861124536813,66.5861124536813
"46","declarative","Father",58,563,1027,0.548198636806232,54.8198636806232
"47","declarative","Father",59,988,1669,0.591971240263631,59.1971240263631
"48","declarative","Father",60,262,467,0.561027837259101,56.1027837259101
"49","declarative","Father",61,425,734,0.579019073569482,57.9019073569482
"50","declarative","Father",62,486,885,0.549152542372881,54.9152542372881
"51","declarative","Father",63,415,735,0.564625850340136,56.4625850340136
"52","declarative","Father",64,451,574,0.785714285714286,78.5714285714286
"53","declarative","Father",65,100,157,0.636942675159236,63.6942675159236
"54","declarative","Father",66,240,357,0.672268907563025,67.2268907563025
"55","declarative","Father",67,90,140,0.642857142857143,64.2857142857143
"56","declarative","Father",68,59,82,0.719512195121951,71.9512195121951
"57","declarative","Father",69,476,643,0.740279937791602,74.0279937791602
"58","declarative","Father",70,204,337,0.605341246290801,60.5341246290801
"59","declarative","Father",71,18,34,0.529411764705882,52.9411764705882
"60","declarative","Mother",12,4837,7524,0.642876129718235,64.2876129718235
"61","declarative","Mother",13,5227,8264,0.632502420135528,63.2502420135528
"62","declarative","Mother",14,16070,25692,0.625486532772848,62.5486532772848
"63","declarative","Mother",15,6632,9332,0.71067295327904,71.067295327904
"64","declarative","Mother",16,7851,11858,0.662084668578175,66.2084668578175
"65","declarative","Mother",17,9323,14924,0.624698472259448,62.4698472259448
"66","declarative","Mother",18,13973,21871,0.63888253852133,63.888253852133
"67","declarative","Mother",19,21055,32754,0.64282225071747,64.282225071747
"68","declarative","Mother",20,22459,36271,0.619199911775247,61.9199911775248
"69","declarative","Mother",21,18228,29635,0.615083516112705,61.5083516112705
"70","declarative","Mother",22,17239,26577,0.648643563983896,64.8643563983896
"71","declarative","Mother",23,32442,50182,0.646486788091348,64.6486788091348
"72","declarative","Mother",24,67246,109564,0.613759994158665,61.3759994158665
"73","declarative","Mother",25,58467,93838,0.623063151388563,62.3063151388563
"74","declarative","Mother",26,58032,90441,0.641655886157827,64.1655886157827
"75","declarative","Mother",27,54190,87395,0.620058355741175,62.0058355741175
"76","declarative","Mother",28,60110,97122,0.618912295875291,61.8912295875291
"77","declarative","Mother",29,59198,95342,0.620901596358373,62.0901596358373
"78","declarative","Mother",30,62753,98335,0.638155285503636,63.8155285503636
"79","declarative","Mother",31,62030,95374,0.650386897896701,65.0386897896701
"80","declarative","Mother",32,53772,82575,0.651189827429609,65.1189827429609
"81","declarative","Mother",33,57260,88584,0.646392124988711,64.6392124988711
"82","declarative","Mother",34,53599,83610,0.641059681856237,64.1059681856237
"83","declarative","Mother",35,37682,58311,0.64622455454374,64.622455454374
"84","declarative","Mother",36,67899,106074,0.640109734713502,64.0109734713502
"85","declarative","Mother",37,28162,43599,0.645932246152435,64.5932246152435
"86","declarative","Mother",38,23108,35276,0.65506293230525,65.506293230525
"87","declarative","Mother",39,15037,22728,0.661606828581485,66.1606828581485
"88","declarative","Mother",40,12264,18464,0.66421143847487,66.421143847487
"89","declarative","Mother",41,9016,13225,0.681739130434783,68.1739130434783
"90","declarative","Mother",42,9089,13930,0.652476669059584,65.2476669059584
"91","declarative","Mother",43,8099,12588,0.643390530664125,64.3390530664125
"92","declarative","Mother",44,9690,15419,0.628445424476295,62.8445424476295
"93","declarative","Mother",45,12379,20397,0.606902975927832,60.6902975927832
"94","declarative","Mother",46,10566,16428,0.643170197224251,64.3170197224251
"95","declarative","Mother",47,7689,12004,0.640536487837388,64.0536487837388
"96","declarative","Mother",48,11343,17595,0.644671781756181,64.4671781756181
"97","declarative","Mother",49,9030,13461,0.670826833073323,67.0826833073323
"98","declarative","Mother",50,8990,13785,0.652158142908959,65.2158142908959
"99","declarative","Mother",51,7712,11408,0.67601683029453,67.601683029453
"100","declarative","Mother",52,5974,9540,0.626205450733753,62.6205450733753
"101","declarative","Mother",53,6845,11138,0.614562758125337,61.4562758125337
"102","declarative","Mother",54,7812,11709,0.66717909300538,66.7179093005381
"103","declarative","Mother",55,6734,10087,0.667591950034698,66.7591950034698
"104","declarative","Mother",56,6357,9783,0.649800674639681,64.9800674639681
"105","declarative","Mother",57,31318,48625,0.644071979434447,64.4071979434447
"106","declarative","Mother",58,7350,10754,0.683466617072717,68.3466617072717
"107","declarative","Mother",59,7222,10908,0.662082874954162,66.2082874954162
"108","declarative","Mother",60,2946,4638,0.635187580853816,63.5187580853816
"109","declarative","Mother",61,1362,2279,0.597630539710399,59.7630539710399
"110","declarative","Mother",62,1800,2791,0.644930132568972,64.4930132568972
"111","declarative","Mother",63,1617,2588,0.624806800618238,62.4806800618238
"112","declarative","Mother",64,2276,3494,0.651402404121351,65.1402404121351
"113","declarative","Mother",65,1597,2465,0.647870182555781,64.7870182555781
"114","declarative","Mother",66,2780,4603,0.6039539430806,60.39539430806
"115","declarative","Mother",67,3938,6017,0.654478976234004,65.4478976234004
"116","declarative","Mother",68,2211,3336,0.662769784172662,66.2769784172662
"117","declarative","Mother",69,3152,4649,0.677995267799527,67.7995267799527
"118","declarative","Mother",70,1968,2970,0.662626262626263,66.2626262626263
"119","declarative","Mother",71,1469,2371,0.619569801771404,61.9569801771404
"120","declarative","Target_Child",12,2001,2046,0.978005865102639,97.8005865102639
"121","declarative","Target_Child",13,3184,3356,0.948748510131109,94.8748510131109
"122","declarative","Target_Child",14,15791,16285,0.969665336198956,96.9665336198956
"123","declarative","Target_Child",15,5560,6140,0.905537459283388,90.5537459283388
"124","declarative","Target_Child",16,8146,9142,0.891052286151827,89.1052286151827
"125","declarative","Target_Child",17,9844,11354,0.867007222124361,86.7007222124361
"126","declarative","Target_Child",18,16337,17697,0.923150816522574,92.3150816522574
"127","declarative","Target_Child",19,21182,23096,0.917128507100797,91.7128507100797
"128","declarative","Target_Child",20,23124,26403,0.875809567094648,87.5809567094648
"129","declarative","Target_Child",21,24590,28157,0.873317469900913,87.3317469900913
"130","declarative","Target_Child",22,23702,27504,0.861765561372891,86.1765561372891
"131","declarative","Target_Child",23,38765,43601,0.889085112726772,88.9085112726772
"132","declarative","Target_Child",24,89263,103637,0.861304360411822,86.1304360411822
"133","declarative","Target_Child",25,66427,75181,0.883561006105266,88.3561006105266
"134","declarative","Target_Child",26,63444,71405,0.888509208038653,88.8509208038653
"135","declarative","Target_Child",27,67792,76383,0.887527329379574,88.7527329379574
"136","declarative","Target_Child",28,69519,80095,0.867956801298458,86.7956801298458
"137","declarative","Target_Child",29,75481,87761,0.86007452057292,86.007452057292
"138","declarative","Target_Child",30,76113,89888,0.846753737985048,84.6753737985048
"139","declarative","Target_Child",31,70585,83028,0.850134894252541,85.0134894252541
"140","declarative","Target_Child",32,63939,75626,0.845463200486605,84.5463200486605
"141","declarative","Target_Child",33,65587,78185,0.838869348340475,83.8869348340475
"142","declarative","Target_Child",34,62657,76215,0.822108508823722,82.2108508823722
"143","declarative","Target_Child",35,43533,52360,0.831417112299465,83.1417112299465
"144","declarative","Target_Child",36,95565,118276,0.807983022760323,80.7983022760323
"145","declarative","Target_Child",37,35453,42571,0.832796974466186,83.2796974466186
"146","declarative","Target_Child",38,29931,36910,0.810918450284476,81.0918450284476
"147","declarative","Target_Child",39,21666,26482,0.818140623819953,81.8140623819953
"148","declarative","Target_Child",40,16811,21432,0.784387831280329,78.4387831280329
"149","declarative","Target_Child",41,15145,19204,0.788637783795043,78.8637783795043
"150","declarative","Target_Child",42,15817,19500,0.811128205128205,81.1128205128205
"151","declarative","Target_Child",43,11095,13924,0.796825624820454,79.6825624820454
"152","declarative","Target_Child",44,12624,16205,0.779018821351435,77.9018821351435
"153","declarative","Target_Child",45,13978,18016,0.775865896980462,77.5865896980462
"154","declarative","Target_Child",46,12851,16309,0.787969832607763,78.7969832607763
"155","declarative","Target_Child",47,9653,12019,0.803145020384391,80.3145020384391
"156","declarative","Target_Child",48,13332,16877,0.789950820643479,78.9950820643479
"157","declarative","Target_Child",49,9575,11749,0.814962975572389,81.4962975572389
"158","declarative","Target_Child",50,11610,14762,0.786478796910988,78.6478796910988
"159","declarative","Target_Child",51,8587,10689,0.803349237533913,80.3349237533913
"160","declarative","Target_Child",52,10208,12507,0.816182937554969,81.6182937554969
"161","declarative","Target_Child",53,7425,9217,0.805576651838993,80.5576651838993
"162","declarative","Target_Child",54,8598,11796,0.728891149542218,72.8891149542218
"163","declarative","Target_Child",55,8313,10625,0.7824,78.24
"164","declarative","Target_Child",56,7483,9222,0.811429191064845,81.1429191064845
"165","declarative","Target_Child",57,59021,86666,0.681016777052131,68.1016777052131
"166","declarative","Target_Child",58,9759,11772,0.829001019367992,82.9001019367992
"167","declarative","Target_Child",59,8130,10543,0.771127762496443,77.1127762496443
"168","declarative","Target_Child",60,5703,7196,0.792523624235686,79.2523624235686
"169","declarative","Target_Child",61,3812,4646,0.820490744726647,82.0490744726647
"170","declarative","Target_Child",62,4251,5504,0.77234738372093,77.234738372093
"171","declarative","Target_Child",63,2816,3589,0.784619671217609,78.4619671217609
"172","declarative","Target_Child",64,2260,2933,0.77054210705762,77.054210705762
"173","declarative","Target_Child",65,1666,2303,0.723404255319149,72.3404255319149
"174","declarative","Target_Child",66,2762,3757,0.735161032738887,73.5161032738887
"175","declarative","Target_Child",67,3922,5247,0.747474747474748,74.7474747474748
"176","declarative","Target_Child",68,2803,3629,0.772389087903004,77.2389087903004
"177","declarative","Target_Child",69,3743,4885,0.766223132036847,76.6223132036847
"178","declarative","Target_Child",70,2434,3162,0.769765970904491,76.9765970904491
"179","declarative","Target_Child",71,1821,2301,0.791395045632334,79.1395045632334
"180","imperative","Father",14,67,1766,0.0379388448471121,3.79388448471121
"181","imperative","Father",15,36,1015,0.0354679802955665,3.54679802955665
"182","imperative","Father",16,89,3854,0.0230928905033731,2.30928905033731
"183","imperative","Father",17,151,5824,0.0259271978021978,2.59271978021978
"184","imperative","Father",18,106,5134,0.020646669263732,2.0646669263732
"185","imperative","Father",19,122,2625,0.0464761904761905,4.64761904761905
"186","imperative","Father",20,47,2540,0.018503937007874,1.8503937007874
"187","imperative","Father",21,77,4019,0.0191589947748196,1.91589947748196
"188","imperative","Father",22,94,6009,0.0156432018638709,1.56432018638709
"189","imperative","Father",23,124,6203,0.0199903272610027,1.99903272610027
"190","imperative","Father",24,299,14586,0.0204991087344029,2.04991087344029
"191","imperative","Father",25,154,6383,0.0241265862447125,2.41265862447125
"192","imperative","Father",26,299,6681,0.0447537793743452,4.47537793743452
"193","imperative","Father",27,114,4502,0.0253220790759662,2.53220790759662
"194","imperative","Father",28,93,5859,0.0158730158730159,1.58730158730159
"195","imperative","Father",29,160,6551,0.0244237520989162,2.44237520989162
"196","imperative","Father",30,153,11516,0.013285863146926,1.3285863146926
"197","imperative","Father",31,81,6784,0.011939858490566,1.1939858490566
"198","imperative","Father",32,101,6924,0.0145869439630272,1.45869439630272
"199","imperative","Father",33,163,8130,0.0200492004920049,2.00492004920049
"200","imperative","Father",34,206,10157,0.0202815792064586,2.02815792064586
"201","imperative","Father",35,125,8630,0.0144843568945539,1.44843568945539
"202","imperative","Father",36,306,18456,0.0165799739921977,1.65799739921977
"203","imperative","Father",37,85,5370,0.015828677839851,1.5828677839851
"204","imperative","Father",38,69,4721,0.0146155475534844,1.46155475534844
"205","imperative","Father",39,33,5021,0.00657239593706433,0.657239593706433
"206","imperative","Father",40,46,3781,0.0121660936260249,1.21660936260249
"207","imperative","Father",41,10,3367,0.00297000297000297,0.297000297000297
"208","imperative","Father",42,33,3778,0.00873478030704076,0.873478030704076
"209","imperative","Father",43,30,2998,0.0100066711140761,1.00066711140761
"210","imperative","Father",44,54,2594,0.0208172706245181,2.08172706245181
"211","imperative","Father",45,48,2002,0.023976023976024,2.3976023976024
"212","imperative","Father",46,31,3576,0.00866890380313199,0.866890380313199
"213","imperative","Father",47,47,2533,0.0185550730359258,1.85550730359258
"214","imperative","Father",48,83,3418,0.0242832065535401,2.42832065535401
"215","imperative","Father",49,21,1800,0.0116666666666667,1.16666666666667
"216","imperative","Father",50,53,3888,0.0136316872427984,1.36316872427984
"217","imperative","Father",51,23,2480,0.0092741935483871,0.92741935483871
"218","imperative","Father",52,15,2934,0.00511247443762781,0.511247443762781
"219","imperative","Father",53,4,890,0.00449438202247191,0.449438202247191
"220","imperative","Father",54,64,1384,0.046242774566474,4.6242774566474
"221","imperative","Father",55,6,550,0.0109090909090909,1.09090909090909
"222","imperative","Father",56,17,1290,0.0131782945736434,1.31782945736434
"223","imperative","Father",57,193,12414,0.0155469631061705,1.55469631061705
"224","imperative","Father",58,10,1027,0.00973709834469328,0.973709834469328
"225","imperative","Father",59,12,1669,0.00718993409227082,0.718993409227082
"226","imperative","Father",60,15,467,0.0321199143468951,3.21199143468951
"227","imperative","Father",61,1,734,0.00136239782016349,0.136239782016349
"228","imperative","Father",62,13,885,0.0146892655367232,1.46892655367232
"229","imperative","Father",63,4,735,0.0054421768707483,0.54421768707483
"230","imperative","Father",64,2,574,0.00348432055749129,0.348432055749129
"231","imperative","Father",65,3,157,0.0191082802547771,1.91082802547771
"232","imperative","Father",66,14,357,0.0392156862745098,3.92156862745098
"233","imperative","Father",69,18,643,0.0279937791601866,2.79937791601866
"234","imperative","Father",70,15,337,0.0445103857566766,4.45103857566766
"235","imperative","Father",71,6,34,0.176470588235294,17.6470588235294
"236","imperative","Mother",12,297,7524,0.0394736842105263,3.94736842105263
"237","imperative","Mother",13,847,8264,0.102492739593417,10.2492739593417
"238","imperative","Mother",14,2810,25692,0.109372567336136,10.9372567336136
"239","imperative","Mother",15,153,9332,0.0163951993141877,1.63951993141877
"240","imperative","Mother",16,283,11858,0.0238657446449654,2.38657446449654
"241","imperative","Mother",17,768,14924,0.0514607343875637,5.14607343875637
"242","imperative","Mother",18,584,21871,0.0267020255132367,2.67020255132367
"243","imperative","Mother",19,1564,32754,0.0477498931428222,4.77498931428222
"244","imperative","Mother",20,2204,36271,0.0607647983237297,6.07647983237297
"245","imperative","Mother",21,981,29635,0.0331027501265396,3.31027501265396
"246","imperative","Mother",22,701,26577,0.0263761899386688,2.63761899386688
"247","imperative","Mother",23,579,50182,0.011538001673907,1.1538001673907
"248","imperative","Mother",24,1094,109564,0.00998503157971596,0.998503157971596
"249","imperative","Mother",25,892,93838,0.00950574394168674,0.950574394168674
"250","imperative","Mother",26,858,90441,0.00948684777921518,0.948684777921518
"251","imperative","Mother",27,974,87395,0.0111448023342296,1.11448023342296
"252","imperative","Mother",28,1341,97122,0.0138073762896151,1.38073762896151
"253","imperative","Mother",29,1076,95342,0.0112856873151392,1.12856873151392
"254","imperative","Mother",30,1354,98335,0.013769258148167,1.3769258148167
"255","imperative","Mother",31,978,95374,0.0102543670182649,1.02543670182649
"256","imperative","Mother",32,1068,82575,0.0129336966394187,1.29336966394187
"257","imperative","Mother",33,1219,88584,0.0137609500587013,1.37609500587013
"258","imperative","Mother",34,1050,83610,0.0125583064226767,1.25583064226767
"259","imperative","Mother",35,634,58311,0.0108727341324964,1.08727341324964
"260","imperative","Mother",36,995,106074,0.0093802439806173,0.93802439806173
"261","imperative","Mother",37,351,43599,0.00805064336337989,0.805064336337989
"262","imperative","Mother",38,386,35276,0.0109422837056356,1.09422837056356
"263","imperative","Mother",39,182,22728,0.00800774375219993,0.800774375219993
"264","imperative","Mother",40,235,18464,0.0127274696707106,1.27274696707106
"265","imperative","Mother",41,188,13225,0.0142155009451796,1.42155009451796
"266","imperative","Mother",42,213,13930,0.0152907394113424,1.52907394113424
"267","imperative","Mother",43,406,12588,0.0322529393072768,3.22529393072768
"268","imperative","Mother",44,406,15419,0.0263311498800182,2.63311498800182
"269","imperative","Mother",45,913,20397,0.044761484532039,4.4761484532039
"270","imperative","Mother",46,473,16428,0.0287923058193328,2.87923058193328
"271","imperative","Mother",47,311,12004,0.0259080306564478,2.59080306564478
"272","imperative","Mother",48,721,17595,0.040977550440466,4.0977550440466
"273","imperative","Mother",49,161,13461,0.0119604784191368,1.19604784191368
"274","imperative","Mother",50,232,13785,0.0168298875589409,1.68298875589409
"275","imperative","Mother",51,230,11408,0.0201612903225806,2.01612903225806
"276","imperative","Mother",52,196,9540,0.0205450733752621,2.05450733752621
"277","imperative","Mother",53,278,11138,0.0249595977733884,2.49595977733884
"278","imperative","Mother",54,337,11709,0.028781279357759,2.8781279357759
"279","imperative","Mother",55,260,10087,0.0257757509665907,2.57757509665907
"280","imperative","Mother",56,212,9783,0.0216702443013391,2.16702443013391
"281","imperative","Mother",57,1513,48625,0.0311156812339332,3.11156812339332
"282","imperative","Mother",58,135,10754,0.0125534684768458,1.25534684768458
"283","imperative","Mother",59,243,10908,0.0222772277227723,2.22772277227723
"284","imperative","Mother",60,116,4638,0.02501078050884,2.501078050884
"285","imperative","Mother",61,153,2279,0.0671347082053532,6.71347082053532
"286","imperative","Mother",62,56,2791,0.0200644930132569,2.00644930132569
"287","imperative","Mother",63,104,2588,0.0401854714064915,4.01854714064915
"288","imperative","Mother",64,153,3494,0.0437893531768746,4.37893531768746
"289","imperative","Mother",65,99,2465,0.0401622718052738,4.01622718052738
"290","imperative","Mother",66,321,4603,0.0697371279600261,6.97371279600261
"291","imperative","Mother",67,258,6017,0.0428785108858235,4.28785108858235
"292","imperative","Mother",68,166,3336,0.0497601918465228,4.97601918465228
"293","imperative","Mother",69,222,4649,0.0477522047752205,4.77522047752205
"294","imperative","Mother",70,137,2970,0.0461279461279461,4.61279461279461
"295","imperative","Mother",71,82,2371,0.0345845634753269,3.45845634753269
"296","imperative","Target_Child",12,30,2046,0.0146627565982405,1.46627565982405
"297","imperative","Target_Child",13,64,3356,0.0190703218116806,1.90703218116806
"298","imperative","Target_Child",14,155,16285,0.00951796131409272,0.951796131409272
"299","imperative","Target_Child",15,66,6140,0.0107491856677524,1.07491856677524
"300","imperative","Target_Child",16,246,9142,0.0269087726974404,2.69087726974404
"301","imperative","Target_Child",17,230,11354,0.0202571780870178,2.02571780870178
"302","imperative","Target_Child",18,273,17697,0.015426343448042,1.5426343448042
"303","imperative","Target_Child",19,564,23096,0.0244198129546242,2.44198129546242
"304","imperative","Target_Child",20,1091,26403,0.0413210620005302,4.13210620005302
"305","imperative","Target_Child",21,589,28157,0.020918421706858,2.0918421706858
"306","imperative","Target_Child",22,355,27504,0.0129072134962187,1.29072134962187
"307","imperative","Target_Child",23,713,43601,0.0163528359441297,1.63528359441297
"308","imperative","Target_Child",24,2321,103637,0.0223954765190038,2.23954765190038
"309","imperative","Target_Child",25,1385,75181,0.0184222077386574,1.84222077386574
"310","imperative","Target_Child",26,1447,71405,0.0202646873468245,2.02646873468245
"311","imperative","Target_Child",27,1494,76383,0.0195593260280429,1.95593260280429
"312","imperative","Target_Child",28,1816,80095,0.0226730757225794,2.26730757225794
"313","imperative","Target_Child",29,1928,87761,0.0219687560533722,2.19687560533722
"314","imperative","Target_Child",30,2471,89888,0.0274897650409398,2.74897650409398
"315","imperative","Target_Child",31,1623,83028,0.019547622488799,1.9547622488799
"316","imperative","Target_Child",32,1504,75626,0.0198873403326898,1.98873403326898
"317","imperative","Target_Child",33,1519,78185,0.0194282790816653,1.94282790816653
"318","imperative","Target_Child",34,1723,76215,0.0226070983402217,2.26070983402217
"319","imperative","Target_Child",35,981,52360,0.0187356760886173,1.87356760886173
"320","imperative","Target_Child",36,2580,118276,0.0218133856403666,2.18133856403666
"321","imperative","Target_Child",37,766,42571,0.0179934697329168,1.79934697329168
"322","imperative","Target_Child",38,639,36910,0.0173123814684367,1.73123814684367
"323","imperative","Target_Child",39,337,26482,0.0127256249527981,1.27256249527981
"324","imperative","Target_Child",40,341,21432,0.0159107876073162,1.59107876073162
"325","imperative","Target_Child",41,300,19204,0.0156217454696938,1.56217454696938
"326","imperative","Target_Child",42,393,19500,0.0201538461538462,2.01538461538462
"327","imperative","Target_Child",43,441,13924,0.0316719333524849,3.16719333524849
"328","imperative","Target_Child",44,585,16205,0.0360999691453255,3.60999691453255
"329","imperative","Target_Child",45,1071,18016,0.0594471580817051,5.94471580817051
"330","imperative","Target_Child",46,795,16309,0.0487460911153351,4.87460911153351
"331","imperative","Target_Child",47,365,12019,0.0303685830767951,3.03685830767951
"332","imperative","Target_Child",48,831,16877,0.0492386087574806,4.92386087574806
"333","imperative","Target_Child",49,243,11749,0.0206826112860669,2.06826112860669
"334","imperative","Target_Child",50,552,14762,0.0373933071399539,3.73933071399539
"335","imperative","Target_Child",51,361,10689,0.0337730377023108,3.37730377023108
"336","imperative","Target_Child",52,296,12507,0.0236667466218917,2.36667466218917
"337","imperative","Target_Child",53,309,9217,0.0335250081371379,3.35250081371379
"338","imperative","Target_Child",54,810,11796,0.0686673448626653,6.86673448626653
"339","imperative","Target_Child",55,384,10625,0.0361411764705882,3.61411764705882
"340","imperative","Target_Child",56,371,9222,0.0402298850574713,4.02298850574713
"341","imperative","Target_Child",57,6971,86666,0.0804352341171855,8.04352341171855
"342","imperative","Target_Child",58,284,11772,0.0241250424736663,2.41250424736663
"343","imperative","Target_Child",59,458,10543,0.0434411457839325,4.34411457839325
"344","imperative","Target_Child",60,171,7196,0.023763201778766,2.3763201778766
"345","imperative","Target_Child",61,182,4646,0.0391734825656479,3.91734825656479
"346","imperative","Target_Child",62,205,5504,0.0372456395348837,3.72456395348837
